Name,name_base,SRA_ID,BioProject,reason
LongF0402,LongF0402,CRR504853,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
LongF1011,LongF1011,CRR504855,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
LongF2224,LongF2224,CRR504857,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
72_125,72_125,CRR504878,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HR962,HR962,CRR504879,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Luyuan133,Luyuan133,CRR504884,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
897,897,CRR504885,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Chang7_2,Chang7_2,CRR504887,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
196,196,CRR504889,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ji35,Ji35,CRR504891,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
75_14Gao,75_14Gao,CRR504895,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Shuangtaiwu,Shuangtaiwu,CRR504899,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ji856,Ji856,CRR504903,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zhongyin10,Zhongyin10,CRR504908,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
OO6,OO6,CRR504909,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Jiu138_5,Jiu138_5,CRR504910,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ning36,Ning36,CRR504912,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ning37,Ning37,CRR504917,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
707,707,CRR504919,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Feng263,Feng263,CRR504926,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
91Huang5,91Huang5,CRR504930,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Gan41,Gan41,CRR504932,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Jinruo,Jinruo,CRR504944,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zhangjin6,Zhangjin6,CRR504953,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Yue20_3,Yue20_3,CRR504957,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Chengbei711,Chengbei711,CRR504959,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Lan766_4_2,Lan766_4_2,CRR504965,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Tai1_Lg,Tai1_Lg,CRR504970,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ziduosui,Ziduosui,CRR504979,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Duo229,Duo229,CRR504982,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Fu8529,Fu8529,CRR504985,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Cheng435,Cheng435,CRR504996,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zongxi241,Zongxi241,CRR505005,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Guangyou5,Guangyou5,CRR505008,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
91Huang15,91Huang15,CRR505019,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zhong128,Zhong128,CRR505032,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ye488,Ye488,CRR505036,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Ye8112,Ye8112,CRR505041,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zheng58,Zheng58,CRR505047,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
75_322,75_322,CRR505054,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
L069,L069,CRR505058,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
L005,L005,CRR505060,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Shen135,Shen135,CRR505061,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zun90110,Zun90110,CRR505065,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
ShuangM9B_1,ShuangM9B_1,CRR505068,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Yue267_3_1,Yue267_3_1,CRR505072,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
CN165,CN165,CRR505073,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
P39_su,P39_su,CRR505081,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Guan17_1,Guan17_1,CRR505087,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
RW64A,RW64A,CRR505090,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
112_O2,112_O2,CRR505104,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
BaiU8112,BaiU8112,CRR505105,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Daqiu36,Daqiu36,CRR505110,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Jing404,Jing404,CRR505113,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Tianya4,Tianya4,CRR505114,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
55113_3_3_5,55113_3_3_5,CRR505117,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Lo1125,Lo1125,CRR505121,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
975_12,975_12,CRR505130,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Z001E0010,Z001E0010,CRR505143,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Z004E0173,Z004E0173,CRR505144,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Z013E0072,Z013E0072,CRR505147,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Z021E0138,Z021E0138,CRR505153,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Z026E0069,Z026E0069,CRR505156,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
A059,A059,CRR505184,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
A072,A072,CRR505185,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
C052,C052,CRR505190,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
C061,C061,CRR505191,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
E101,E101,CRR505193,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
J006,J006,CRR505197,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Suixi704,Suixi704,CRR505199,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
2FAD8,2FAD8,CRR505354,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Hai268,Hai268,CRR505380,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Sheng62,Sheng62,CRR505387,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
6107A_2,6107A_2,CRR505389,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
T0403,T0403,CRR505392,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
489,489,CRR505394,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
L201,L201,CRR505395,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
WK858,WK858,CRR505397,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Dong62072,Dong62072,CRR505405,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
L203,L203,CRR505406,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Si_287,Si_287,CRR505410,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Shen3265,Shen3265,CRR505413,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
lx08_8,lx08_8,CRR505418,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
lx03_2,lx03_2,CRR505419,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HC2_CGJ,HC2_CGJ,CRR505431,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
B47,B47,CRR505455,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
CNH3754,CNH3754,CRR505488,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
F62,F62,CRR505490,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
150_4,150_4,CRR505492,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
GM406,GM406,CRR505498,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC3255,17MC3255,CRR505501,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2621,17MC2621,CRR505502,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2622,17MC2622,CRR505503,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2623,17MC2623,CRR505504,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2624,17MC2624,CRR505505,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2627,17MC2627,CRR505506,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2629,17MC2629,CRR505507,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17MC2630,17MC2630,CRR505508,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
XF_1,XF_1,CRR505517,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
T58765,T58765,CRR505523,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
161223,161223,CRR505529,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
YD7922,YD7922,CRR505531,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
85123,85123,CRR505536,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Si_144Gai,Si_144Gai,CRR505540,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
F0903,F0903,CRR505546,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
6NH372,6NH372,CRR505547,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
6NH717,6NH717,CRR505556,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
6NH769,6NH769,CRR505559,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
ZhengX959,ZhengX959,CRR505564,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zheng578,Zheng578,CRR505569,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
16NS545,16NS545,CRR505573,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
P28,P28,CRR505575,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
R107,R107,CRR505576,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HRB16219,HRB16219,CRR505583,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HRB16221,HRB16221,CRR505584,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HRB16225,HRB16225,CRR505586,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HRB16244,HRB16244,CRR505588,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
M54Rel,M54Rel,CRR505593,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Liao0369,Liao0369,CRR505595,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
JLXH_27,JLXH_27,CRR505600,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
1007_3,1007_3,CRR505603,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
16Y673_7,16Y673_7,CRR505608,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
16Y685_6,16Y685_6,CRR505609,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
271,271,CRR505613,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
267,267,CRR505616,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Tx149,Tx149,CRR505619,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
17CPB04,17CPB04,CRR505620,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Meng17j07,Meng17j07,CRR505622,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
SD192,SD192,CRR505624,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
SD198,SD198,CRR505626,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
SD202,SD202,CRR505627,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Liao0619,Liao0619,CRR505634,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zhongxi09102,Zhongxi09102,CRR505636,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
121494,121494,CRR505640,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
XF38P05F,XF38P05F,CRR505641,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Meng17j29,Meng17j29,CRR505643,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
HD568,HD568,CRR505647,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Jing7huang,Jing7huang,CRR505649,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Xun926,Xun926,CRR505655,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Liao6082,Liao6082,CRR505656,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
L5895,L5895,CRR505657,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
S122,S122,CRR505658,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
DH382,DH382,CRR505660,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Xun9058,Xun9058,CRR505661,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
M340x,M340x,CRR505663,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
SX3821,SX3821,CRR505667,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
148,148,CRR505670,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
D185,D185,CRR505674,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Tie98033_1,Tie98033_1,CRR505677,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Zhongzi03,Zhongzi03,CRR505679,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
W172,W172,CRR505689,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Chen322,Chen322,CRR505698,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Shen151,Shen151,CRR505710,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
Liao3162,Liao3162,CRR505711,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
LX3999,LX3999,CRR505714,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
D183,D183,CRR505715,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5831,MC5831,CRR505719,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5832,MC5832,CRR505720,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5837,MC5837,CRR505724,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5841,MC5841,CRR505728,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5842,MC5842,CRR505729,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5843,MC5843,CRR505730,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5844,MC5844,CRR505731,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
MC5846,MC5846,CRR505733,PRJCA009749,SNPTools name has no GRIN plant-name match — needs curation
