sample,runs,bases,platform,strategies,studies,x_cov,accession,n_traits,in_snptools,collection,PLANT_NAME,matched
SAMEA111404970,1,20759587814,ILLUMINA,WGS,PRJEB56320,9.0,Ames 24748,19.0,True,Maize.Group.Ames.Panel.2010,MS223,True
SAMEA111404971,1,25706864838,ILLUMINA,WGS,PRJEB56320,11.2,PI 568158,6.0,True,Maize.Group.Ames.Panel.2010,N199,True
SAMEA111404972,1,20320685476,ILLUMINA,WGS,PRJEB56320,8.8,PI 596355,29.0,True,Maize.Group.Ames.Panel.2010,N216,True
SAMEA111404973,1,21350253004,ILLUMINA,WGS,PRJEB56320,9.3,PI 594080,29.0,True,Maize.Group.Ames.Panel.2010,N534,True
SAMEA111404974,1,24677886512,ILLUMINA,WGS,PRJEB56320,10.7,PI 594084,29.0,True,Maize.Group.Ames.Panel.2010,N538,True
SAMEA111404975,1,23474409868,ILLUMINA,WGS,PRJEB56320,10.2,PI 594086,29.0,True,Maize.Group.Ames.Panel.2010,N540,True
SAMEA111404976,1,24456452562,ILLUMINA,WGS,PRJEB56320,10.6,PI 594091,29.0,True,Maize.Group.Ames.Panel.2010,N545,True
SAMEA111404977,1,23443996354,ILLUMINA,WGS,PRJEB56320,10.2,PI 690361,19.0,True,Maize.Group.Ames.Panel.2010,NC13,True
SAMEA111404978,1,21155015742,ILLUMINA,WGS,PRJEB56320,9.2,NSL 32723,29.0,True,Maize.Group.Ames.Panel.2010,ND1,True
SAMEA111404979,1,20447893010,ILLUMINA,WGS,PRJEB56320,8.9,NSL 32726,28.0,True,Maize.Group.Ames.Panel.2010,ND167,True
SAMEA111404980,1,23827471726,ILLUMINA,WGS,PRJEB56320,10.4,PI 700795,29.0,True,Maize.Group.Ames.Panel.2010,ND230,True
SAMEA111404981,1,20534899814,ILLUMINA,WGS,PRJEB56320,8.9,PI 550489,30.0,True,Maize.Group.Ames.Panel.2010,ND245,True
SAMEA111404982,1,22501320266,ILLUMINA,WGS,PRJEB56320,9.8,PI 550530,28.0,True,Maize.Group.Ames.Panel.2010,ND249,True
SAMEA111404983,1,20095188720,ILLUMINA,WGS,PRJEB56320,8.7,PI 550532,30.0,True,Maize.Group.Ames.Panel.2010,ND251,True
SAMEA111404984,1,21621173278,ILLUMINA,WGS,PRJEB56320,9.4,PI 550573,28.0,True,Maize.Group.Ames.Panel.2010,ND260,True
SAMEA111404985,1,20643489652,ILLUMINA,WGS,PRJEB56320,9.0,PI 522250,29.0,True,Maize.Group.Ames.Panel.2010,ND262,True
SAMEA111404986,1,25722726482,ILLUMINA,WGS,PRJEB56320,11.2,NSL 32738,28.0,True,Maize.Group.Ames.Panel.2010,ND283,True
SAMEA111404987,1,23577586054,ILLUMINA,WGS,PRJEB56320,10.3,PI 602956,26.0,True,Maize.Group.PVP,ND287,True
SAMEA111404988,1,23023969922,ILLUMINA,WGS,PRJEB56320,10.0,,,False,,,False
SAMEA111404989,1,21742864480,ILLUMINA,WGS,PRJEB56320,9.5,,,False,,,False
SAMEA111404990,1,24767427700,ILLUMINA,WGS,PRJEB56320,10.8,,,False,,,False
SAMEA111404991,1,21762988552,ILLUMINA,WGS,PRJEB56320,9.5,,,False,,,False
SAMEA111404992,1,20828683904,ILLUMINA,WGS,PRJEB56320,9.1,PI 303924,28.0,False,Maize.Group.Ames.Panel.2010,NO. 380,True
SAMEA111404993,1,20362616666,ILLUMINA,WGS,PRJEB56320,8.9,Ames 2328,19.0,False,Maize.Group.Ames.Panel.2010,North 7,True
SAMEA111404994,1,24574446076,ILLUMINA,WGS,PRJEB56320,10.7,PI 542716,7.0,True,Maize.Group.Ames.Panel.2010,NP87,True
SAMEA111404995,1,22317073690,ILLUMINA,WGS,PRJEB56320,9.7,PI 566940,27.0,True,Maize.Group.PVP,NQ402,True
SAMEA111404996,1,20053627480,ILLUMINA,WGS,PRJEB56320,8.7,PI 200182,24.0,False,Maize.Group.Ames.Panel.2010,NY 159 (Neveh Yaar),True
SAMEA111404997,1,21640155790,ILLUMINA,WGS,PRJEB56320,9.4,,,False,,,False
SAMEA111404998,1,22994882188,ILLUMINA,WGS,PRJEB56320,10.0,PI 692198,27.0,False,Maize.Iowa.Stiff.Stalk.Inbreds,Oh 3167B,True
SAMEA111404999,1,25715299396,ILLUMINA,WGS,PRJEB56320,11.2,PI 559919,29.0,True,Maize.Group.PVP,OQ101,True
SAMEA111405000,1,20930093692,ILLUMINA,WGS,PRJEB56320,9.1,PI 583773,27.0,True,Maize.Group.PVP,OQ601,True
SAMEA111405001,1,25858124558,ILLUMINA,WGS,PRJEB56320,11.2,PI 151531,18.0,False,,Os426,True
SAMEA111405002,1,22575014608,ILLUMINA,WGS,PRJEB56320,9.8,PI 517968,18.0,False,Maize.Group.Ames.Panel.2010,Pa392,True
SAMEA111405003,1,20703657414,ILLUMINA,WGS,PRJEB56320,9.0,Ames 22757,18.0,False,Maize.Group.Ames.Panel.2010,Pa405,True
SAMEA111405004,1,20893439952,ILLUMINA,WGS,PRJEB56320,9.1,PI 517971,19.0,False,Maize.Group.Ames.Panel.2010,Pa468,True
SAMEA111405005,1,21030671470,ILLUMINA,WGS,PRJEB56320,9.1,PI 560081,19.0,False,Maize.Group.Ames.Panel.2010,Pa778,True
SAMEA111405006,1,23959035610,ILLUMINA,WGS,PRJEB56320,10.4,PI 531083,20.0,False,Maize.Group.Ames.Panel.2010,Pa891,True
SAMEA111405007,1,24363214290,ILLUMINA,WGS,PRJEB56320,10.6,PI 628348,26.0,True,Maize.Group.PVP,PH5HK,True
SAMEA111405008,1,20246484076,ILLUMINA,WGS,PRJEB56320,8.8,PI 565100,30.0,True,Maize.Group.PVP,PHAW6,True
SAMEA111405009,1,20016029688,ILLUMINA,WGS,PRJEB56320,8.7,PI 559937,28.0,True,Maize.Group.PVP,PHDD6,True
SAMEA111405010,1,20835391928,ILLUMINA,WGS,PRJEB56320,9.1,PI 578032,30.0,True,Maize.Group.PVP,PHEM7,True
SAMEA111405011,1,24356201850,ILLUMINA,WGS,PRJEB56320,10.6,PI 565101,30.0,True,Maize.Group.PVP,PHEM9,True
SAMEA111405012,1,21026533466,ILLUMINA,WGS,PRJEB56320,9.1,PI 565102,30.0,True,Maize.Group.PVP,PHEW7,True
SAMEA111405013,1,25403359972,ILLUMINA,WGS,PRJEB56320,11.0,PI 565103,30.0,True,Maize.Group.PVP,PHFA5,True
SAMEA111405014,1,20841278814,ILLUMINA,WGS,PRJEB56320,9.1,PI 559938,29.0,True,Maize.Group.PVP,PHGG7,True
SAMEA111405015,1,30265858952,ILLUMINA,WGS,PRJEB56320,13.2,PI 559939,29.0,True,Maize.Group.PVP,PHGV6,True
SAMEA111405016,1,21437590498,ILLUMINA,WGS,PRJEB56320,9.3,PI 578033,29.0,True,Maize.Group.PVP,PHHB4,True
SAMEA111405017,1,21190254310,ILLUMINA,WGS,PRJEB56320,9.2,PI 565104,30.0,True,Maize.Group.PVP,PHHB9,True
SAMEA111405018,1,33726168610,ILLUMINA,WGS,PRJEB56320,14.7,PI 543840,28.0,True,Maize.Group.PVP,PHJ65,True
SAMEA111405019,1,21847963802,ILLUMINA,WGS,PRJEB56320,9.5,PI 548799,29.0,True,Maize.Group.PVP,PHJ90,True
SAMEA111405020,1,20419595308,ILLUMINA,WGS,PRJEB56320,8.9,PI 559943,30.0,True,Maize.Group.PVP,PHN18,True
SAMEA111405021,1,25523400744,ILLUMINA,WGS,PRJEB56320,11.1,PI 565109,29.0,True,Maize.Group.PVP,PHN41,True
SAMEA111405022,1,22097687602,ILLUMINA,WGS,PRJEB56320,9.6,PI 548806,30.0,True,Maize.Group.PVP,PHR61,True
SAMEA111405023,1,23899261052,ILLUMINA,WGS,PRJEB56320,10.4,PI 565110,30.0,True,Maize.Group.PVP,PHRE1,True
SAMEA111405024,1,22213319174,ILLUMINA,WGS,PRJEB56320,9.7,PI 559950,30.0,True,Maize.Group.PVP,PHT73,True
SAMEA111405025,1,20488840586,ILLUMINA,WGS,PRJEB56320,8.9,PI 578035,29.0,True,Maize.Group.PVP,PHTD5,True
SAMEA111405026,1,24403557564,ILLUMINA,WGS,PRJEB56320,10.6,PI 578034,30.0,True,Maize.Group.PVP,PHTE4,True
SAMEA111405027,1,20846664682,ILLUMINA,WGS,PRJEB56320,9.1,PI 543847,29.0,True,Maize.Group.PVP,PHV07,True
SAMEA111405028,1,20779046278,ILLUMINA,WGS,PRJEB56320,9.0,PI 543848,30.0,True,Maize.Group.PVP,PHW06,True
SAMEA111405029,1,23131624768,ILLUMINA,WGS,PRJEB56320,10.1,PI 658504,26.0,True,Maize.Group.PVP,PHWRZ,True
SAMEA111405030,1,24967406362,ILLUMINA,WGS,PRJEB56320,10.9,PI 693875,27.0,True,Maize.Group.Ames.Panel.2010,R101,True
SAMEA111405031,1,24592094654,ILLUMINA,WGS,PRJEB56320,10.7,NSL 30884,27.0,True,Maize.Group.Ames.Panel.2010,R134,True
SAMEA111405032,1,22939590216,ILLUMINA,WGS,PRJEB56320,10.0,NSL 30902,27.0,True,Maize.Group.Ames.Panel.2010,R197,True
SAMEA111405033,1,30827883368,ILLUMINA,WGS,PRJEB56320,13.4,PI 531509,7.0,True,Maize.Group.Ames.Panel.2010,R225,True
SAMEA111405034,1,22599097598,ILLUMINA,WGS,PRJEB56320,9.8,,,False,,,False
SAMEA111405035,1,28374831894,ILLUMINA,WGS,PRJEB56320,12.3,NSL 30869,27.0,True,Maize.Group.Ames.Panel.2010,R53,True
SAMEA111405036,1,24934833850,ILLUMINA,WGS,PRJEB56320,10.8,PI 535906,7.0,False,Maize.Group.Ames.Panel.2010,S 56,True
SAMEA111405037,1,23178523556,ILLUMINA,WGS,PRJEB56320,10.1,NSL 34374,18.0,True,Maize.Group.Ames.Panel.2010,SD15,True
SAMEA111405038,1,26575239262,ILLUMINA,WGS,PRJEB56320,11.6,PI 508277,6.0,True,Maize.Group.Ames.Panel.2010,SD42,True
SAMEA111405039,1,25156801132,ILLUMINA,WGS,PRJEB56320,10.9,,,False,,,False
SAMEA111405040,1,24148108146,ILLUMINA,WGS,PRJEB56320,10.5,PI 686067,18.0,False,Maize.Group.Ames.Panel.2010,SG 30A,True
SAMEA111405041,1,20465217240,ILLUMINA,WGS,PRJEB56320,8.9,PI 340827,20.0,True,Maize.Group.Ames.Panel.2010,T141,True
SAMEA111405042,1,21308072664,ILLUMINA,WGS,PRJEB56320,9.3,PI 340829,20.0,True,Maize.Group.Ames.Panel.2010,T146,True
SAMEA111405043,1,26808786734,ILLUMINA,WGS,PRJEB56320,11.7,,,False,,,False
SAMEA111405044,1,21729523026,ILLUMINA,WGS,PRJEB56320,9.4,,,False,,,False
SAMEA111405045,1,22253184080,ILLUMINA,WGS,PRJEB56320,9.7,,,False,,,False
SAMEA111405046,1,24064937044,ILLUMINA,WGS,PRJEB56320,10.5,PI 369446,21.0,False,Maize.Group.Ames.Panel.2010,U 123,True
SAMEA111405047,1,23294527796,ILLUMINA,WGS,PRJEB56320,10.1,Ames 19011,20.0,False,Maize.Group.Ames.Panel.2010,Va38,True
SAMEA111405048,1,20957829674,ILLUMINA,WGS,PRJEB56320,9.1,Ames 19014,8.0,False,Maize.Group.Ames.Panel.2010,Va52,True
SAMEA111405049,1,19885631524,ILLUMINA,WGS,PRJEB56320,8.6,Ames 30553,25.0,True,Maize.Group.Ames.Panel.Post.2010,W601S,True
SAMEA111405050,1,21907087550,ILLUMINA,WGS,PRJEB56320,9.5,NSL 30056,28.0,True,Maize.Group.Ames.Panel.2010,W703,True
SAMEA111405051,1,21314102396,ILLUMINA,WGS,PRJEB56320,9.3,Ames 30559,26.0,True,Maize.Group.Ames.Panel.Post.2010,W802G,True
SAMEA111405052,1,21396973914,ILLUMINA,WGS,PRJEB56320,9.3,Ames 30573,24.0,True,Maize.Group.Ames.Panel.Post.2010,W816G,True
SAMEA111405053,1,24317325390,ILLUMINA,WGS,PRJEB56320,10.6,Ames 30575,27.0,True,Maize.Group.Ames.Panel.Post.2010,W818G,True
SAMEA111405054,1,21884407652,ILLUMINA,WGS,PRJEB56320,9.5,PI 391672,21.0,True,Maize.Group.Ames.Panel.2010,YANG,True
SAMEA111405055,1,32208767496,ILLUMINA,WGS,PRJEB56320,14.0,Ames 2335,6.0,False,Maize.Group.Ames.Panel.2010,Ye 4,True
SAMEA111405056,1,20367467390,ILLUMINA,WGS,PRJEB56320,8.9,PI 391682,21.0,True,Maize.Group.Ames.Panel.2010,YE-CHI-HUNG,True
SAMEA111405057,1,19678879908,ILLUMINA,WGS,PRJEB56320,8.6,Ames 2331,5.0,False,Maize.Group.Ames.Panel.2010,Yellow 3-4,True
SAMEA111405058,1,19324602500,ILLUMINA,WGS,PRJEB56320,8.4,Ames 2333,30.0,False,Maize.Group.Ames.Panel.2010,Yong 28,True
SAMEA111405059,1,19569453228,ILLUMINA,WGS,PRJEB56320,8.5,Ames 27196,32.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Yu796_NS,True
SAMEA111405060,1,21424701138,ILLUMINA,WGS,PRJEB56320,9.3,PI 591619,30.0,True,Maize.Group.PVP,ZS1791,True
SAMEA112904662,1,211265634298,PACBIO_SMRT,WGS,PRJEB59044,91.9,PI 601322,34.0,False,Maize.Group.PVP,PHZ51,True
SAMEA112904663,2,48208792038,PACBIO_SMRT,WGS,PRJEB59044,21.0,,,False,,,False
SAMEA112904664,2,44743624036,PACBIO_SMRT,WGS,PRJEB59044,19.5,,,False,,,False
SAMEA112904665,2,62284183097,PACBIO_SMRT,WGS,PRJEB59044,27.1,,,False,,,False
SAMEA112904666,2,48967881083,PACBIO_SMRT,WGS,PRJEB59044,21.3,,,False,,,False
SAMEA112904667,2,22187641064,PACBIO_SMRT,WGS,PRJEB59044,9.6,,,False,,,False
SAMEA112904668,2,39822840932,PACBIO_SMRT,WGS,PRJEB59044,17.3,,,False,,,False
SAMEA112904669,1,20417610510,PACBIO_SMRT,WGS,PRJEB59044,8.9,PI 559949,30.0,False,Maize.Group.PVP,PHT69,True
SAMEA114089346,1,75254933344,ILLUMINA,WGS,PRJEB64332,32.7,,,False,,,False
SAMEA114089347,1,76269494326,ILLUMINA,WGS,PRJEB64333,33.2,,,False,,,False
SAMEA114248078,5,111867222494,PACBIO_SMRT,WGS,PRJEB64865,48.6,,,False,,,False
SAMEA114248079,4,59085037953,PACBIO_SMRT,WGS,PRJEB64865,25.7,,,False,,,False
SAMEA114248080,4,49912059072,PACBIO_SMRT,WGS,PRJEB64865,21.7,PI 690636,16.0,False,Maize.Group.Ames.Panel.Post.2010,CML 530,True
SAMEA114248081,5,164179246263,PACBIO_SMRT,WGS,PRJEB64865,71.4,PI 708163,13.0,False,,PALOMERO TOLUQUENO,True
SAMEA114622078,2,69910642886,PACBIO_SMRT,WGS,PRJEB64865,30.4,PI 708174,18.0,False,,TABLONCILLO,True
SAMEA114622079,2,68146713244,PACBIO_SMRT,WGS,PRJEB64865,29.6,,,False,,,False
SAMEA114622080,2,60359480829,PACBIO_SMRT,WGS,PRJEB64865,26.2,,,False,,,False
SAMEA115337448,1,49111157226,PACBIO_SMRT,WGS,PRJNA528974,21.4,,,False,,,False
SAMEA115703344,14,731036095061,ILLUMINA;OXFORD_NANOPORE;PACBIO_SMRT,WGS,PRJEB67812,317.8,,,False,,,False
SAMEA115703345,9,555255804358,ILLUMINA;OXFORD_NANOPORE;PACBIO_SMRT,WGS,PRJEB67812,241.4,,,False,,,False
SAMEA115703346,10,633520674773,ILLUMINA;OXFORD_NANOPORE;PACBIO_SMRT,WGS,PRJEB67812,275.4,,,False,,,False
SAMEA115703347,12,800800850823,ILLUMINA;OXFORD_NANOPORE;PACBIO_SMRT,WGS,PRJEB67812,348.2,,,False,,,False
SAMEA115703348,2,184146781803,PACBIO_SMRT,WGS,PRJEB67812,80.1,,,False,,,False
SAMEA115703349,3,234367200911,PACBIO_SMRT,WGS,PRJEB67812,101.9,,,False,,,False
SAMEA115703350,4,184307398898,PACBIO_SMRT,WGS,PRJEB67812,80.1,,,False,,,False
SAMEA115703351,2,202823576736,PACBIO_SMRT,WGS,PRJEB67812,88.2,,,False,,,False
SAMEA115703352,3,77950301448,PACBIO_SMRT,WGS,PRJEB67812,33.9,,,False,,,False
SAMEA115703353,2,172784519534,PACBIO_SMRT,WGS,PRJEB67812,75.1,PI 601783,32.0,True,Maize.Group.PVP,PHN82,True
SAMEA115703354,3,137993087725,PACBIO_SMRT,WGS,PRJEB67812,60.0,PI 601570,20.0,True,Maize.Group.PVP,PHP02,True
SAMEA115703355,3,117180048301,PACBIO_SMRT,WGS,PRJEB67812,50.9,PI 548803,20.0,False,Maize.Group.PVP,PHR03,True
SAMEA115703356,2,152839056905,PACBIO_SMRT,WGS,PRJEB67812,66.5,PI 601170,34.0,True,Maize.Group.PVP,LH82,True
SAMEA115703357,2,190188805072,PACBIO_SMRT,WGS,PRJEB67812,82.7,PI 601079,35.0,False,Maize.Group.PVP,LH123HT,True
SAMEA115703358,2,197470322332,PACBIO_SMRT,WGS,PRJEB67812,85.9,,,False,,,False
SAMEA115703359,2,206222262861,PACBIO_SMRT,WGS,PRJEB67812,89.7,PI 601008,35.0,True,Maize.Group.PVP,PHG35,True
SAMEA115703360,2,211691746135,PACBIO_SMRT,WGS,PRJEB67812,92.0,PI 587140,39.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,A632,True
SAMEA115703361,3,63372322878,PACBIO_SMRT,WGS,PRJEB67812,27.6,NSL 65866,24.0,True,Maize.Group.Ames.Panel.2010,B14,True
SAMEA115703362,4,98506527009,PACBIO_SMRT,WGS,PRJEB67812,42.8,PI 550467,38.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B37,True
SAMEA115703363,2,152513053573,PACBIO_SMRT,WGS,PRJEB67812,66.3,,,False,,,False
SAMEA115703364,2,170801633010,PACBIO_SMRT,WGS,PRJEB67812,74.3,,,False,,,False
SAMEA115703365,3,165714895044,PACBIO_SMRT,WGS,PRJEB67812,72.0,PI 600981,35.0,True,Maize.Group.PVP,PHG39,True
SAMEA115703366,3,136298605603,PACBIO_SMRT,WGS,PRJEB67812,59.3,PI 601575,31.0,True,Maize.Group.PVP,PHW52,True
SAMEA115703367,2,65331493229,PACBIO_SMRT,WGS,PRJEB67812,28.4,,,False,,,False
SAMEA115703368,2,76560475157,PACBIO_SMRT,WGS,PRJEB67812,33.3,,,False,,,False
SAMEA115703369,2,76676663004,PACBIO_SMRT,WGS,PRJEB67812,33.3,PI 693332,29.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CM174,True
SAMEA115703370,2,79423606279,PACBIO_SMRT,WGS,PRJEB67812,34.5,,,False,,,False
SAMEA115703371,2,80048795512,PACBIO_SMRT,WGS,PRJEB67812,34.8,,,False,,,False
SAMEA115703372,2,82146234637,PACBIO_SMRT,WGS,PRJEB67812,35.7,,,False,,,False
SAMEA117395508,2,43183006637,PACBIO_SMRT,WGS,PRJEB66502,18.8,PI 690629,25.0,False,,CML 442,True
SAMEA117395509,4,55861473257,PACBIO_SMRT,WGS,PRJEB66502,24.3,PI 154387,21.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,K64,True
SAMEA117537749,96,33003869184,ILLUMINA,WGS,PRJEB73480,14.3,,,False,,,False
SAMEA117537758,10,78418235408,BGISEQ;ILLUMINA,WGS,PRJEB73480,34.1,,,False,,,False
SAMEA117537760,10,77841086130,BGISEQ;ILLUMINA,WGS,PRJEB73480,33.8,,,False,,,False
SAMEA117537761,10,78721491786,BGISEQ;ILLUMINA,WGS,PRJEB73480,34.2,,,False,,,False
SAMEA117537762,9,64958231299,BGISEQ;ILLUMINA,WGS,PRJEB73480,28.2,,,False,,,False
SAMEA117537763,22,85223898254,BGISEQ;ILLUMINA,WGS,PRJEB73480,37.1,,,False,,,False
SAMEA117537764,4,72457843127,BGISEQ;ILLUMINA,WGS,PRJEB73480,31.5,,,False,,,False
SAMEA117537766,1,73027668800,BGISEQ,WGS,PRJEB73480,31.8,,,False,,,False
SAMEA117537767,1,76638440200,BGISEQ,WGS,PRJEB73480,33.3,,,False,,,False
SAMEA117537768,1,75894179800,BGISEQ,WGS,PRJEB73480,33.0,,,False,,,False
SAMEA117537769,1,76171083900,BGISEQ,WGS,PRJEB73480,33.1,,,False,,,False
SAMEA117537770,1,71663412600,BGISEQ,WGS,PRJEB73480,31.2,,,False,,,False
SAMEA117537771,1,78374965800,BGISEQ,WGS,PRJEB73480,34.1,,,False,,,False
SAMEA117537772,1,59915461100,BGISEQ,WGS,PRJEB73480,26.1,,,False,,,False
SAMEA117537773,1,75856640700,BGISEQ,WGS,PRJEB73480,33.0,,,False,,,False
SAMEA117537774,1,75493347900,BGISEQ,WGS,PRJEB73480,32.8,,,False,,,False
SAMEA117537775,1,76212691300,BGISEQ,WGS,PRJEB73480,33.1,,,False,,,False
SAMEA117537776,1,72372851300,BGISEQ,WGS,PRJEB73480,31.5,,,False,,,False
SAMEA117537777,1,79122345700,BGISEQ,WGS,PRJEB73480,34.4,,,False,,,False
SAMEA117537780,5,432846613783,ILLUMINA,WGS,PRJEB73480,188.2,,,False,,,False
SAMEA117537781,5,324070022544,ILLUMINA,WGS,PRJEB73480,140.9,,,False,,,False
SAMEA117537782,5,146292211718,ILLUMINA,WGS,PRJEB73480,63.6,,,False,,,False
SAMEA117781726,3,82875948115,PACBIO_SMRT,WGS,PRJEB86374,36.0,,,False,,,False
SAMEA117783963,2,204824657313,ILLUMINA;OXFORD_NANOPORE,WGS,PRJEB86401,89.1,,,False,,,False
SAMEA118212297,8,466144889911,ILLUMINA,WGS,PRJEB89017,202.7,,,False,,,False
SAMEA118212298,9,498351233945,ILLUMINA,WGS,PRJEB89017,216.7,,,False,,,False
SAMEA118212299,5,506765404662,ILLUMINA,WGS,PRJEB89017,220.3,,,False,,,False
SAMEA118212300,8,469201806656,ILLUMINA,WGS,PRJEB89017,204.0,,,False,,,False
SAMEA118212301,8,451694645115,ILLUMINA,WGS,PRJEB89017,196.4,,,False,,,False
SAMEA118212302,8,477110695439,ILLUMINA,WGS,PRJEB89017,207.4,,,False,,,False
SAMEA118212303,9,472061585936,ILLUMINA,WGS,PRJEB89017,205.2,,,False,,,False
SAMEA13446143,23,688627444092,OXFORD_NANOPORE,WGS,PRJEB49840,299.4,,,False,,,False
SAMEA2242644,2,26545580813,ILLUMINA,WGS,PRJEB4837,11.5,,,False,,,False
SAMEA2242645,2,22459532000,ILLUMINA,WGS,PRJEB4837,9.8,,,False,,,False
SAMEA3980454,9,214795735634,ILLUMINA,WGS,PRJEB13732,93.4,,,False,,,False
SAMEA4040092,1,46113385978,ILLUMINA,WGS,PRJEB14212,20.0,,,False,,,False
SAMEA4040093,1,33950691258,ILLUMINA,WGS,PRJEB14212,14.8,,,False,,,False
SAMEA4040094,1,37803717634,ILLUMINA,WGS,PRJEB14212,16.4,,,False,,,False
SAMEA4040095,1,38433955412,ILLUMINA,WGS,PRJEB14212,16.7,,,False,,,False
SAMEA4040096,1,33859274542,ILLUMINA,WGS,PRJEB14212,14.7,,,False,,,False
SAMEA4040097,1,43024705786,ILLUMINA,WGS,PRJEB14212,18.7,,,False,,,False
SAMEA4040098,1,34872734802,ILLUMINA,WGS,PRJEB14212,15.2,,,False,,,False
SAMEA4040099,1,40068548502,ILLUMINA,WGS,PRJEB14212,17.4,,,False,,,False
SAMEA4040100,1,38535595954,ILLUMINA,WGS,PRJEB14212,16.8,,,False,,,False
SAMEA4040101,1,42321340776,ILLUMINA,WGS,PRJEB14212,18.4,,,False,,,False
SAMEA4040102,1,38487909208,ILLUMINA,WGS,PRJEB14212,16.7,,,False,,,False
SAMEA4040103,1,40090181288,ILLUMINA,WGS,PRJEB14212,17.4,,,False,,,False
SAMEA4040104,1,45029498822,ILLUMINA,WGS,PRJEB14212,19.6,,,False,,,False
SAMEA4040105,1,42582915020,ILLUMINA,WGS,PRJEB14212,18.5,,,False,,,False
SAMEA4040106,1,39435430608,ILLUMINA,WGS,PRJEB14212,17.1,,,False,,,False
SAMEA4040107,1,38632516564,ILLUMINA,WGS,PRJEB14212,16.8,,,False,,,False
SAMEA4040108,1,35826803830,ILLUMINA,WGS,PRJEB14212,15.6,,,False,,,False
SAMEA4040109,1,39101772260,ILLUMINA,WGS,PRJEB14212,17.0,,,False,,,False
SAMEA4040110,1,33605131878,ILLUMINA,WGS,PRJEB14212,14.6,,,False,,,False
SAMEA4040111,1,33149244946,ILLUMINA,WGS,PRJEB14212,14.4,,,False,,,False
SAMEA4040112,1,32342542594,ILLUMINA,WGS,PRJEB14212,14.1,,,False,,,False
SAMEA4040113,1,33061208700,ILLUMINA,WGS,PRJEB14212,14.4,,,False,,,False
SAMEA4040114,1,37988512082,ILLUMINA,WGS,PRJEB14212,16.5,,,False,,,False
SAMEA4040115,1,45108323262,ILLUMINA,WGS,PRJEB14212,19.6,,,False,,,False
SAMEA4040116,1,40739142446,ILLUMINA,WGS,PRJEB14212,17.7,,,False,,,False
SAMEA4040117,1,45582091436,ILLUMINA,WGS,PRJEB14212,19.8,,,False,,,False
SAMEA4040118,1,35561268164,ILLUMINA,WGS,PRJEB14212,15.5,,,False,,,False
SAMEA4040119,1,45168813980,ILLUMINA,WGS,PRJEB14212,19.6,,,False,,,False
SAMEA4040120,2,42988635454,ILLUMINA,WGS,PRJEB14212,18.7,,,False,,,False
SAMEA4040121,1,44140855574,ILLUMINA,WGS,PRJEB14212,19.2,,,False,,,False
SAMEA4040122,1,43648300390,ILLUMINA,WGS,PRJEB14212,19.0,,,False,,,False
SAMEA4040123,1,38874313796,ILLUMINA,WGS,PRJEB14212,16.9,,,False,,,False
SAMEA4040124,1,41219611566,ILLUMINA,WGS,PRJEB14212,17.9,,,False,,,False
SAMEA4040125,1,44275460900,ILLUMINA,WGS,PRJEB14212,19.3,,,False,,,False
SAMEA4040126,1,38741838560,ILLUMINA,WGS,PRJEB14212,16.8,,,False,,,False
SAMEA4040127,1,42499078960,ILLUMINA,WGS,PRJEB14212,18.5,,,False,,,False
SAMEA4040128,1,42086801606,ILLUMINA,WGS,PRJEB14212,18.3,,,False,,,False
SAMEA4040129,1,38038287710,ILLUMINA,WGS,PRJEB14212,16.5,,,False,,,False
SAMEA4040130,1,40654960158,ILLUMINA,WGS,PRJEB14212,17.7,,,False,,,False
SAMEA4040131,1,34749647314,ILLUMINA,WGS,PRJEB14212,15.1,,,False,,,False
SAMEA4040132,1,40167829280,ILLUMINA,WGS,PRJEB14212,17.5,,,False,,,False
SAMEA4040133,1,39368288030,ILLUMINA,WGS,PRJEB14212,17.1,,,False,,,False
SAMEA4040134,1,42943404422,ILLUMINA,WGS,PRJEB14212,18.7,,,False,,,False
SAMEA4040135,1,46770479050,ILLUMINA,WGS,PRJEB14212,20.3,,,False,,,False
SAMEA4040136,1,38295979918,ILLUMINA,WGS,PRJEB14212,16.7,,,False,,,False
SAMEA4040137,1,41514437232,ILLUMINA,WGS,PRJEB14212,18.0,,,False,,,False
SAMEA4040138,2,43618961708,ILLUMINA,WGS,PRJEB14212,19.0,,,False,,,False
SAMEA4040139,1,43375052364,ILLUMINA,WGS,PRJEB14212,18.9,,,False,,,False
SAMEA4040140,1,41323521174,ILLUMINA,WGS,PRJEB14212,18.0,,,False,,,False
SAMEA4040141,2,42564415860,ILLUMINA,WGS,PRJEB14212,18.5,,,False,,,False
SAMEA4040142,1,39231180328,ILLUMINA,WGS,PRJEB14212,17.1,,,False,,,False
SAMEA4040143,1,35909459806,ILLUMINA,WGS,PRJEB14212,15.6,,,False,,,False
SAMEA4040144,1,37841776050,ILLUMINA,WGS,PRJEB14212,16.5,,,False,,,False
SAMEA4040145,1,36009111658,ILLUMINA,WGS,PRJEB14212,15.7,,,False,,,False
